"WBIC","Year","Lake","age0cpe.mile","id"
"2964100",2008,"MAMIE LAKE",20,"2964100 2008"
"2329400",2004,"MANITOWISH LAKE",7.53424657534247,"2329400 2004"
"2332000",2004,"MANN LAKE",0,"2332000 2004"
"1517200",2006,"MANSON LAKE",0.967741935483871,"1517200 2006"
"1609900",2004,"MAPLE LAKE",0,"1609900 2004"
"2710800",2010,"MATTHEWS LAKE",0,"2710800 2010"
"1526600",2010,"MCCORMICK LAKE",11.4285714285714,"1526600 2010"
"2296500",2011,"MCDERMOTT LAKE",0,"2296500 2011"
"2706800",2007,"MCKENZIE LAKE",0.273972602739726,"2706800 2007"
"2706800",2012,"MCKENZIE LAKE",0.845070422535211,"2706800 2012"
"2706800",2013,"MCKENZIE LAKE",0.985915492957746,"2706800 2013"
"2935300",2008,"MEDER LAKE",0,"2935300 2008"
"1611700",2006,"MEDICINE LAKE",76.046511627907,"1611700 2006"
"2742100",2004,"MIDDLE EAU CLAIRE LAKE",115.714285714286,"2742100 2004"
"2742100",2007,"MIDDLE EAU CLAIRE LAKE",226.883116883117,"2742100 2007"
"2742100",2008,"MIDDLE EAU CLAIRE LAKE",59.8701298701299,"2742100 2008"
"2742100",2009,"MIDDLE EAU CLAIRE LAKE",67.6623376623377,"2742100 2009"
"2742100",2010,"MIDDLE EAU CLAIRE LAKE",44.2857142857143,"2742100 2010"
"2742100",2012,"MIDDLE EAU CLAIRE LAKE",43.3766233766234,"2742100 2012"
"2742100",2013,"MIDDLE EAU CLAIRE LAKE",26.3636363636364,"2742100 2013"
"702600",2011,"MIDDLE LAKE",0.273972602739726,"702600 2011"
"2706500",2009,"MIDDLE MCKENZIE LAKE",0.208333333333333,"2706500 2009"
"2706500",2011,"MIDDLE MCKENZIE LAKE",1.02564102564103,"2706500 2011"
"2706500",2012,"MIDDLE MCKENZIE LAKE",0,"2706500 2012"
"2706500",2013,"MIDDLE MCKENZIE LAKE",0,"2706500 2013"
"1004600",2005,"MILDRED LAKE",0,"1004600 2005"
"1542400",2009,"MINOCQUA LAKE",1.59340659340659,"1542400 2009"
"1542400",2010,"MINOCQUA LAKE",0,"1542400 2010"
"1296000",2009,"MIRROR LAKE",0.5,"1296000 2009"
"1005600",2005,"MOCCASIN LAKE",0,"1005600 2005"
"1005800",2008,"MOON LAKE",0.625,"1005800 2008"
"1555500",2004,"MUSKELLUNGE LAKE",0,"1555500 2004"
"1596600",2009,"MUSKELLUNGE LAKE",0.833333333333333,"1596600 2009"
"1595600",2010,"MUSKELLUNGE LAKE",1.75,"1595600 2010"
"1595600",2011,"MUSKELLUNGE LAKE",4.25,"1595600 2011"
"2704200",2004,"NELSON LAKE",0,"2704200 2004"
"1595800",2006,"NORTH NOKOMIS LAKE",0.273972602739726,"1595800 2006"
"2310400",2010,"NORTH TURTLE LAKE",32.037037037037,"2310400 2010"
"1623800",2007,"NORTH TWIN LAKE",31.7037037037037,"1623800 2007"
"2623900",2009,"NORTH TWIN LAKE",0.8,"2623900 2009"
"850300",2013,"OKAUCHEE LAKE",0,"850300 2013"
"387200",2005,"OTTER LAKE",10.8695652173913,"387200 2005"
"1600100",2013,"OTTER LAKE",0,"1600100 2013"
"2954800",2008,"OXBOW LAKE",21.0769230769231,"2954800 2008"
"2328700",2012,"PAPOOSE LAKE",9.36708860759494,"2328700 2012"
"653700",2004,"PATTEN LAKE",69.375,"653700 2004"
"653700",2010,"PATTEN LAKE",20.2564102564103,"653700 2010"
"653700",2011,"PATTEN LAKE",16.5789473684211,"653700 2011"
"1579900",2004,"PELICAN LAKE",41.1377245508982,"1579900 2004"
"1579900",2005,"PELICAN LAKE",15.0299401197605,"1579900 2005"
"1579900",2007,"PELICAN LAKE",8.29268292682927,"1579900 2007"
"1579900",2008,"PELICAN LAKE",7.30538922155689,"1579900 2008"
"1579900",2010,"PELICAN LAKE",13.2934131736527,"1579900 2010"
"1579900",2011,"PELICAN LAKE",15.4491017964072,"1579900 2011"
"1579900",2012,"PELICAN LAKE",52.874251497006,"1579900 2012"
"515800",2006,"PESHTIGO FLOWAGE 1086",0.25,"515800 2006"
"766000",2005,"PHANTOM LAKE, UPPER",0,"766000 2005"
"1529700",2007,"PIER LAKE",0,"1529700 2007"
"64000",2006,"PIGEON LAKE",0,"64000 2006"
"858300",2004,"PIKE LAKE",0,"858300 2004"
"2268300",2005,"PIKE LAKE",21.9266055045872,"2268300 2005"
"858300",2006,"PIKE LAKE",0,"858300 2006"
"2949200",2004,"PINE LAKE",24,"2949200 2004"
"196100",2005,"PINE LAKE",0,"196100 2005"
"2949200",2005,"PINE LAKE",42.7142857142857,"2949200 2005"
"1012000",2006,"PINE LAKE",0,"1012000 2006"
"2949200",2006,"PINE LAKE",91.3333333333333,"2949200 2006"
"2949200",2007,"PINE LAKE",54.8333333333333,"2949200 2007"
"1012100",2008,"PINE LAKE",0,"1012100 2008"
"2949200",2008,"PINE LAKE",57.3333333333333,"2949200 2008"
"2949200",2009,"PINE LAKE",32,"2949200 2009"
"2949200",2010,"PINE LAKE",45.6666666666667,"2949200 2010"
"2949200",2011,"PINE LAKE",50.1666666666667,"2949200 2011"
"2949200",2012,"PINE LAKE",25,"2949200 2012"
"2949200",2013,"PINE LAKE",18.1666666666667,"2949200 2013"
"2490500",2004,"PIPE LAKE",0,"2490500 2004"
"2490500",2008,"PIPE LAKE",0.289855072463768,"2490500 2008"
"2490500",2010,"PIPE LAKE",0,"2490500 2010"
"2490500",2013,"PIPE LAKE",0.298507462686567,"2490500 2013"
"1592400",2006,"PLUM LAKE",85.1587301587302,"1592400 2006"
"1592400",2007,"PLUM LAKE",29.5555555555556,"1592400 2007"
"1592400",2008,"PLUM LAKE",114.142857142857,"1592400 2008"
"1592400",2009,"PLUM LAKE",24.4848484848485,"1592400 2009"
"1592400",2010,"PLUM LAKE",57.2368421052632,"1592400 2010"
"1592400",2011,"PLUM LAKE",113.586206896552,"1592400 2011"
"1592400",2012,"PLUM LAKE",16.887417218543,"1592400 2012"
"1592400",2013,"PLUM LAKE",16.8627450980392,"1592400 2013"
"2098000",2010,"POSKIN LAKE",0.75,"2098000 2010"
"2094100",2012,"PRAIRIE LAKE",0.099009900990099,"2094100 2012"
"2956500",2012,"PRESQUE ISLE LAKE",8.09815950920245,"2956500 2012"
"1595300",2012,"RAINBOW FLOWAGE",122.16,"1595300 2012"
"2318500",2004,"RANDALL LAKE",18.5,"2318500 2004"
"1013800",2005,"RAZORBACK LAKE",11.2698412698413,"1013800 2005"
"2109600",2007,"RED CEDAR LAKE",30.7547169811321,"2109600 2007"
"2109600",2008,"RED CEDAR LAKE",11.271186440678,"2109600 2008"
"2492100",2005,"RED LAKE",0,"2492100 2005"
"2327500",2004,"REST LAKE",73.75,"2327500 2004"
"1580100",2011,"RHINELANDER FLOWAGE",0.352112676056338,"1580100 2011"
"2743300",2006,"ROBINSON LAKE",1.66666666666667,"2743300 2006"
"2311700",2010,"ROCK LAKE",22.8947368421053,"2311700 2010"
"634300",2005,"ROSEBUSH LAKE",27,"634300 2005"
"197300",2004,"ROUND LAKE",0,"197300 2004"
"2395600",2004,"ROUND LAKE",6.33663366336634,"2395600 2004"
"2267800",2005,"ROUND LAKE",146.465517241379,"2267800 2005"
"1610400",2006,"ROUND LAKE",41.5,"1610400 2006"
"2395600",2010,"ROUND LAKE",55.0990099009901,"2395600 2010"
"2393200",2007,"SAND LAKE",15.0980392156863,"2393200 2007"
"2393200",2013,"SAND LAKE",29.4117647058824,"2393200 2013"
"2495100",2013,"SAND LAKE",1.85714285714286,"2495100 2013"
"2316100",2013,"SANDY BEACH LAKE",0,"2316100 2013"
"198100",2010,"SAWYER LAKE",0,"198100 2010"
"1600300",2013,"SCATTERING RICE LAKE",0,"1600300 2013"
"672300",2004,"SEA LION LAKE",0,"672300 2004"
"1490300",2008,"SEVEN ISLAND LAKE",0,"1490300 2008"
"1490300",2010,"SEVEN ISLAND LAKE",0.25,"1490300 2010"
"1490300",2012,"SEVEN ISLAND LAKE",0,"1490300 2012"
"258600",2004,"SHADOW LAKE",0,"258600 2004"
"2496300",2013,"SHELL LAKE",47.843137254902,"2496300 2013"
"1539600",2007,"SHISHEBOGAMA LAKE",0.196078431372549,"1539600 2007"
"107900",2004,"SILVER LAKE",1.04166666666667,"107900 2004"
"555700",2005,"SILVER LAKE",0.25,"555700 2005"
"1881100",2007,"SILVER LAKE",7.95454545454545,"1881100 2007"
"1881100",2008,"SILVER LAKE",2.04545454545455,"1881100 2008"
"2496900",2008,"SILVER LAKE",0,"2496900 2008"
"36200",2005,"SILVER LAKE (PARADISE VALLEY)",0,"36200 2005"
"2882300",2008,"SISKIWIT LAKE",29,"2882300 2008"
"2393500",2010,"SISSABAGAMA LAKE",0.487804878048781,"2393500 2010"
"1018500",2006,"SNIPE LAKE",1.85185185185185,"1018500 2006"
"1018500",2007,"SNIPE LAKE",220,"1018500 2007"
"1018500",2008,"SNIPE LAKE",121.481481481481,"1018500 2008"
"1018500",2009,"SNIPE LAKE",57.7777777777778,"1018500 2009"
"1018500",2010,"SNIPE LAKE",13.3333333333333,"1018500 2010"
"1018500",2011,"SNIPE LAKE",161.621621621622,"1018500 2011"
