"WBIC","Year","Lake","age0cpe.mile","id"
2620600,2013,"BALSAM",0,"2620600 2013"
2316600,2013,"DEAD PIKE",0,"2316600 2013"
2897100,2014,"DIAMOND",0,"2897100 2014"
672900,2014,"KEYES",0,"672900 2014"
1490300,2014,"SEVEN ISLAND",0,"1490300 2014"
2641000,2014,"BIG BUTTERNUT",0,"2641000 2014"
2490500,2014,"PIPE",0.49,"2490500 2014"
2350500,2014,"CHAIN",0,"2350500 2014"
1602300,2014,"LONG",0,"1602300 2014"
1881900,2014,"SPARKLING",0,"1881900 2014"
2331600,2014,"TROUT",4.13,"2331600 2014"
2339900,1958,"ESCANABA L",15.0818530128182,"2339900 1958"
2339900,1959,"ESCANABA L",49.5210727966667,"2339900 1959"
2339900,1960,"ESCANABA L",NA,"2339900 1960"
2339900,1962,"ESCANABA L",52.83524904,"2339900 1962"
2339900,1963,"ESCANABA L",96.04086845,"2339900 1963"
2339900,1964,"ESCANABA L",268.77394638,"2339900 1964"
2339900,1965,"ESCANABA L",73.180076625,"2339900 1965"
2339900,1966,"ESCANABA L",152.234993628333,"2339900 1966"
2339900,1968,"ESCANABA L",31.0664112396667,"2339900 1968"
2339900,1969,"ESCANABA L",96.973180066,"2339900 1969"
2339900,1970,"ESCANABA L",217.28927205,"2339900 1970"
2339900,1971,"ESCANABA L",34.5466155833333,"2339900 1971"
2339900,1972,"ESCANABA L",28.9910600266667,"2339900 1972"
2339900,1973,"ESCANABA L",128.160919555,"2339900 1973"
2339900,1974,"ESCANABA L",63.60153257,"2339900 1974"
2339900,1975,"ESCANABA L",33.3333333333333,"2339900 1975"
2339900,1976,"ESCANABA L",38.697318005,"2339900 1976"
2339900,1977,"ESCANABA L",183.33333335,"2339900 1977"
2339900,1978,"ESCANABA L",62.835249045,"2339900 1978"
2339900,1979,"ESCANABA L",54.980842915,"2339900 1979"
2339900,1980,"ESCANABA L",11.1749680713333,"2339900 1980"
2339900,1981,"ESCANABA L",193.4227331,"2339900 1981"
2339900,1982,"ESCANABA L",75.6704980766667,"2339900 1982"
2339900,1983,"ESCANABA L",70.24265645,"2339900 1983"
2339900,1984,"ESCANABA L",183.652618153333,"2339900 1984"
2334700,1985,"BIG L (BOULDER JCT)",31.97916667,"2334700 1985"
2339900,1985,"ESCANABA L",57.950191575,"2339900 1985"
692400,1986,"BUTTERNUT L",4.375,"692400 1986"
2294900,1986,"TURTLE-FLAMBEAU FL",126.4102564,"2294900 1986"
1545600,1986,"BIG ARBOR VITAE L",13.20512821,"1545600 1986"
2339900,1986,"ESCANABA L",84.051724135,"2339900 1986"
2956500,1986,"PRESQUE ISLE L",47.61363636,"2956500 1986"
1593100,1986,"STAR L",42.75862069,"1593100 1986"
692400,1987,"BUTTERNUT L",8,"692400 1987"
692900,1987,"FRANKLIN L",42.1875,"692900 1987"
2942300,1987,"GILE FL",161.1,"2942300 1987"
2294900,1987,"TURTLE-FLAMBEAU FL",69.48717949,"2294900 1987"
1579700,1987,"ENTERPRISE L",13.20754717,"1579700 1987"
1596900,1987,"DAM L",23.33333333,"1596900 1987"
1542300,1987,"KAWAGUESAGA L",155.4444444,"1542300 1987"
1542400,1987,"MINOCQUA L",55.53333333,"1542400 1987"
1597000,1987,"SAND L",1.875,"1597000 1987"
1536300,1987,"SQUIRREL L",54.58333333,"1536300 1987"
2393200,1987,"SAND L",0,"2393200 1987"
1545600,1987,"BIG ARBOR VITAE L",142.3076923,"1545600 1987"
2334700,1987,"BIG L (BOULDER JCT)",59.16666667,"2334700 1987"
1835300,1987,"BIG MUSKELLUNGE L",79.70588235,"1835300 1987"
2311100,1987,"BIRCH L",52.38095238,"2311100 1987"
1603700,1987,"CATFISH L",160.7964602,"1603700 1987"
2329000,1987,"CLEAR L",33.21428571,"2329000 1987"
2339900,1987,"ESCANABA L",137.100893966667,"2339900 1987"
716800,1987,"KENTUCK L",38.8,"716800 1987"
1623700,1987,"S TWIN L",4.967129291,"1623700 1987"
2271600,1987,"SQUAW L",32,"2271600 1987"
1593100,1987,"STAR L",75.04273504,"1593100 1987"
2692900,1987,"MINONG FL",7.636363636,"2692900 1987"
2496300,1987,"SHELL L",92.84313725,"2496300 1987"
2732600,1988,"NAMEKAGON L",18.68965517,"2732600 1988"
971600,1988,"BIG CARR L",0,"971600 1988"
1612200,1988,"BIG STONE L",78.125,"1612200 1988"
974200,1988,"BUFFALO L",15.90909091,"974200 1988"
977500,1988,"CLEAR L",0.072463768,"977500 1988"
1605800,1988,"SEVENMILE L",24.82758621,"1605800 1988"
1528300,1988,"WILLOW FL",6.692307692,"1528300 1988"
1629500,1988,"BIG PORTAGE L",15.29411765,"1629500 1988"
2339900,1988,"ESCANABA L",98.5951468633333,"2339900 1988"
2329400,1988,"MANITOWISH L",25.36231884,"2329400 1988"
2327500,1988,"REST L",111.3235294,"2327500 1988"
2100300,1989,"DUCK L",0,"2100300 1989"
1882800,1989,"SPRING L",0,"1882800 1989"
2734200,1989,"JACKSON L",0,"2734200 1989"
2743700,1989,"SWETT L",0.416666667,"2743700 1989"
2654500,1989,"CLAM R FL",0,"2654500 1989"
2857700,1989,"BEAR L",0,"2857700 1989"
2452400,1989,"BEAUREGARD L",17.5,"2452400 1989"
2858300,1989,"DOWLING L",1.428571429,"2858300 1989"
692900,1989,"FRANKLIN L",2.037878788,"692900 1989"
2301800,1989,"ECHO L",3,"2301800 1989"
2294900,1989,"TURTLE-FLAMBEAU FL",37.5,"2294900 1989"
2490500,1989,"PIPE L",1.304347826,"2490500 1989"
2953800,1989,"ANNABELLE L",13.57142857,"2953800 1989"
2339900,1989,"ESCANABA L",110.6321839,"2339900 1989"
2762200,1989,"FOREST L",27.42857143,"2762200 1989"
2958500,1989,"HARRIS L",26.42857143,"2958500 1989"
2953100,1989,"HORSEHEAD L",9.024390244,"2953100 1989"
2335500,1989,"LITTLE CROOKED L",0,"2335500 1989"
2310400,1989,"N TURTLE L",43.61702128,"2310400 1989"
2310200,1989,"S TURTLE L",31.16666667,"2310200 1989"
2451900,1989,"BASS-PATTERSON L",107.9310345,"2451900 1989"
2452300,1989,"BEARTRACK SOUTH L",0,"2452300 1989"
1844000,1989,"DEEP L",0,"1844000 1989"
2903200,1990,"HART L",23.42857143,"2903200 1990"
2903700,1990,"L MILLICENT",55,"2903700 1990"
2654500,1990,"CLAM R FL",1.960784314,"2654500 1990"
2858100,1990,"AMNICON L",0.333333333,"2858100 1990"
692400,1990,"BUTTERNUT L",0,"692400 1990"
692900,1990,"FRANKLIN L",5,"692900 1990"
2949200,1990,"PINE L",4.166666667,"2949200 1990"
1523600,1990,"BEARSKIN L",74.28571429,"1523600 1990"
1610700,1990,"BIG FORK L",4.772727273,"1610700 1990"
1612200,1990,"BIG STONE L",5.428571429,"1612200 1990"
1598000,1990,"CHAIN L",0,"1598000 1990"
977500,1990,"CLEAR L",0.144927536,"977500 1990"
1564200,1990,"CRESCENT L",35.94594595,"1564200 1990"
1596900,1990,"DAM L",7.662337662,"1596900 1990"
1543300,1990,"KATHERINE L",8.762886598,"1543300 1990"
1542300,1990,"KAWAGUESAGA L",4.504504505,"1542300 1990"
1609000,1990,"LONG L",13.06666667,"1609000 1990"
1579900,1990,"PELICAN L",0.769230769,"1579900 1990"
1609100,1990,"PLANTING GROUND L",17.23809524,"1609100 1990"
1595300,1990,"RAINBOW FL",27.5,"1595300 1990"
1597000,1990,"SAND L",11.875,"1597000 1990"
1605800,1990,"SEVENMILE L",3.278688525,"1605800 1990"
1019500,1990,"SQUASH L",1.756756757,"1019500 1990"
1536300,1990,"SQUIRREL L",18.53846154,"1536300 1990"
1597600,1990,"STONE L",0,"1597600 1990"
2391200,1990,"GRINDSTONE L",8.761904762,"2391200 1990"
2704200,1990,"NELSON L",0,"2704200 1990"
2393200,1990,"SAND L",29.01960784,"2393200 1990"
2615100,1990,"CEDAR L",3.174603175,"2615100 1990"
2963800,1990,"BIG L (MI BORDER)",2.971014493,"2963800 1990"
1835300,1990,"BIG MUSKELLUNGE L",7.058823529,"1835300 1990"
1629500,1990,"BIG PORTAGE L",13.82352941,"1629500 1990"
2311100,1990,"BIRCH L",20.15873016,"2311100 1990"
1603700,1990,"CATFISH L",8.020833333,"1603700 1990"
2329000,1990,"CLEAR L",7.746478873,"2329000 1990"
1603800,1990,"CRANBERRY L",5.78313253,"1603800 1990"
1600200,1990,"EAGLE L",59.375,"1600200 1990"
2339900,1990,"ESCANABA L",337.35632185,"2339900 1990"
2958500,1990,"HARRIS L",13.57142857,"2958500 1990"
2334400,1990,"ISLAND L",12.85714286,"2334400 1990"
2329400,1990,"MANITOWISH L",9.868421053,"2329400 1990"
2310400,1990,"N TURTLE L",15.6,"2310400 1990"
2954800,1990,"OXBOW L",1.407407407,"2954800 1990"
2271600,1990,"SQUAW L",17.77777778,"2271600 1990"
1593100,1990,"STAR L",4.273504274,"1593100 1990"
2496300,1990,"SHELL L",21.47058824,"2496300 1990"
2903200,1991,"HART L",6.857142857,"2903200 1991"
2903700,1991,"L MILLICENT",7.105263158,"2903700 1991"
2732600,1991,"NAMEKAGON L",19.28899083,"2732600 1991"
2903100,1991,"TWIN BEAR L",24.61538462,"2903100 1991"
2858100,1991,"AMNICON L",0,"2858100 1991"
2858300,1991,"DOWLING L",0,"2858300 1991"
672900,1991,"KEYES L",14.84848485,"672900 1991"
653700,1991,"PATTEN L",36.41025641,"653700 1991"
692400,1991,"BUTTERNUT L",135.5,"692400 1991"
692900,1991,"FRANKLIN L",17.42424242,"692900 1991"
376900,1991,"LILY L",61.17647059,"376900 1991"
378400,1991,"ROBERTS L",44.22222222,"378400 1991"
2301800,1991,"ECHO L",12.04081633,"2301800 1991"
2942300,1991,"GILE FL",46.4,"2942300 1991"
2298300,1991,"L OF THE FALLS",0.298507463,"2298300 1991"
2949200,1991,"PINE L",56.66666667,"2949200 1991"
2306300,1991,"SPIDER L",5.571428571,"2306300 1991"
1579700,1991,"ENTERPRISE L",25.66666667,"1579700 1991"
417400,1991,"ARCHIBALD L",0,"417400 1991"
439800,1991,"WHEELER L",5.217391304,"439800 1991"
1613000,1991,"BIG L",30,"1613000 1991"
1612200,1991,"BIG STONE L",26.04166667,"1612200 1991"
972000,1991,"BIRD L",0,"972000 1991"
973000,1991,"BOLGER L",6.129032258,"973000 1991"
977500,1991,"CLEAR L",15.28985507,"977500 1991"
1596900,1991,"DAM L",17.27272727,"1596900 1991"
1589100,1991,"HASBROOK L",25,"1589100 1991"
1543300,1991,"KATHERINE L",37.95918367,"1543300 1991"
1542300,1991,"KAWAGUESAGA L",48.01801802,"1542300 1991"
1543900,1991,"LITTLE TOMAHAWK L",0,"1543900 1991"
1609000,1991,"LONG L",44.26666667,"1609000 1991"
1579900,1991,"PELICAN L",38.46153846,"1579900 1991"
1597000,1991,"SAND L",58.75,"1597000 1991"
1605800,1991,"SEVENMILE L",67.24137931,"1605800 1991"
1586600,1991,"SPIDER L",0,"1586600 1991"
1019500,1991,"SQUASH L",12.43243243,"1019500 1991"
1536300,1991,"SQUIRREL L",74.67625899,"1536300 1991"
1614100,1991,"VIRGIN L",36.06060606,"1614100 1991"
1613500,1991,"WHITEFISH L",28.70967742,"1613500 1991"
2268600,1991,"AMIK L",6.981132075,"2268600 1991"
2236800,1991,"LAC SAULT DORE",7.872340426,"2236800 1991"
2239300,1991,"LONG L",0,"2239300 1991"
2268500,1991,"TURNER L",5.384615385,"2268500 1991"
2704200,1991,"NELSON L",4.361702128,"2704200 1991"
2393200,1991,"SAND L",3.7924438065,"2393200 1991"
2393500,1991,"SISSABAGAMA L",10.48780488,"2393500 1991"
1545600,1991,"BIG ARBOR VITAE L",298.8461538,"1545600 1991"
2963800,1991,"BIG L (MI BORDER)",33.84057971,"2963800 1991"
1835300,1991,"BIG MUSKELLUNGE L",47.25490196,"1835300 1991"
1600200,1991,"EAGLE L",76.875,"1600200 1991"
2339900,1991,"ESCANABA L",105.651341,"2339900 1991"
2958500,1991,"HARRIS L",13.83333333,"2958500 1991"
2310400,1991,"N TURTLE L",63.4,"2310400 1991"
2311700,1991,"ROCK L",20.83333333,"2311700 1991"
2310200,1991,"S TURTLE L",29.51612903,"2310200 1991"
1881900,1991,"SPARKLING L",0,"1881900 1991"
2271600,1991,"SQUAW L",20.44444444,"2271600 1991"
1593100,1991,"STAR L",60.68376068,"1593100 1991"
2496300,1991,"SHELL L",14.31372549,"2496300 1991"
2406500,1992,"GORDON L",2.325581395,"2406500 1992"
2079700,1992,"LOWER TURTLE L",6.842105263,"2079700 1992"
2734200,1992,"JACKSON L",0,"2734200 1992"
2858100,1992,"AMNICON L",4.166666667,"2858100 1992"
2866200,1992,"L MINNESUING",0,"2866200 1992"
2856400,1992,"LYMAN L",10.14492754,"2856400 1992"
672900,1992,"KEYES L",62.42424242,"672900 1992"
653700,1992,"PATTEN L",12.05128205,"653700 1992"
692400,1992,"BUTTERNUT L",0.625,"692400 1992"
692900,1992,"FRANKLIN L",25.75757576,"692900 1992"
376900,1992,"LILY L",37.45098039,"376900 1992"
2949200,1992,"PINE L",3.5,"2949200 1992"
487500,1992,"MAIDEN L",0.535714286,"487500 1992"
1523600,1992,"BEARSKIN L",317.8571429,"1523600 1992"
1610700,1992,"BIG FORK L",43.7037037,"1610700 1992"
1613000,1992,"BIG L",4.242424242,"1613000 1992"
1612200,1992,"BIG STONE L",3.958333333,"1612200 1992"
977500,1992,"CLEAR L",3.188405797,"977500 1992"
1564200,1992,"CRESCENT L",61.08108108,"1564200 1992"
1596900,1992,"DAM L",16.75324675,"1596900 1992"
1589100,1992,"HASBROOK L",125.4545455,"1589100 1992"
1614300,1992,"JULIA L (THREE LAKES)",0,"1614300 1992"
1611800,1992,"LAUREL L",3.913043478,"1611800 1992"
1543900,1992,"LITTLE TOMAHAWK L",0,"1543900 1992"
1609000,1992,"LONG L",37.2,"1609000 1992"
1611700,1992,"MEDICINE L",8.541666667,"1611700 1992"
1542600,1992,"MID L",0,"1542600 1992"
1542400,1992,"MINOCQUA L",7.015706806,"1542400 1992"
1579900,1992,"PELICAN L",21.23076923,"1579900 1992"
1609100,1992,"PLANTING GROUND L",11.61904762,"1609100 1992"
1597000,1992,"SAND L",5.833333333,"1597000 1992"
1536300,1992,"SQUIRREL L",76.76258993,"1536300 1992"
1614100,1992,"VIRGIN L",6.96969697,"1614100 1992"
1613500,1992,"WHITEFISH L",3.870967742,"1613500 1992"
2490500,1992,"PIPE L",0.724637681,"2490500 1992"
2240100,1992,"DUROY L",56.23762376,"2240100 1992"
2240000,1992,"ELK L",182.8571429,"2240000 1992"
2236800,1992,"LAC SAULT DORE",53.68794326,"2236800 1992"
2239300,1992,"LONG L",40.67226891,"2239300 1992"
2242500,1992,"SOLBERG L",12.33870968,"2242500 1992"
2239400,1992,"WILSON L",1.041666667,"2239400 1992"
2391200,1992,"GRINDSTONE L",30.57142857,"2391200 1992"
2418600,1992,"LOST LAND L",2.03539823,"2418600 1992"
2704200,1992,"NELSON L",1.695652174,"2704200 1992"
2393200,1992,"SAND L",0.392156863,"2393200 1992"
2417000,1992,"TEAL L",4.06779661,"2417000 1992"
2329600,1992,"ALDER L",65.64102564,"2329600 1992"
2953800,1992,"ANNABELLE L",7.857142857,"2953800 1992"
968800,1992,"ANVIL L",13.54166667,"968800 1992"
2956700,1992,"AVERILL L",0,"2956700 1992"
2334700,1992,"BIG L (BOULDER JCT)",23.75,"2334700 1992"
1629500,1992,"BIG PORTAGE L",0.441176471,"1629500 1992"
2338300,1992,"BOULDER L",95.67164179,"2338300 1992"
1603700,1992,"CATFISH L",41.15044248,"1603700 1992"
2329000,1992,"CLEAR L",47.46478873,"2329000 1992"
1603800,1992,"CRANBERRY L",37.89473684,"1603800 1992"
1600200,1992,"EAGLE L",119.375,"1600200 1992"
2339900,1992,"ESCANABA L",206.8007663,"2339900 1992"
2328900,1992,"FAWN L",6.428571429,"2328900 1992"
2343200,1992,"FISHTRAP L",122.3809524,"2343200 1992"
2762200,1992,"FOREST L",9.411764706,"2762200 1992"
2958500,1992,"HARRIS L",33.83333333,"2958500 1992"
2344000,1992,"HIGH L",51.89189189,"2344000 1992"
716800,1992,"KENTUCK L",0,"716800 1992"
1545300,1992,"LITTLE ARBOR VITAE L",112.5352113,"1545300 1992"
2334300,1992,"LITTLE STAR L",1.578947368,"2334300 1992"
2954500,1992,"LYNX L",0.441176471,"2954500 1992"
2964100,1992,"MAMIE L",2.203389831,"2964100 1992"
2329400,1992,"MANITOWISH L",48.94736842,"2329400 1992"
2310400,1992,"N TURTLE L",14,"2310400 1992"
2954800,1992,"OXBOW L",8.740740741,"2954800 1992"
2956500,1992,"PRESQUE ISLE L",2.5,"2956500 1992"
2327500,1992,"REST L",87.40740741,"2327500 1992"
1881900,1992,"SPARKLING L",0,"1881900 1992"
2329300,1992,"SPIDER L",6.222222222,"2329300 1992"
2271600,1992,"SQUAW L",24.55555556,"2271600 1992"
1593100,1992,"STAR L",21.28205128,"1593100 1992"
2962400,1992,"TENDERFOOT L",3.333333333,"2962400 1992"
2956800,1992,"VAN VLIET L",0.2,"2956800 1992"
2329800,1992,"WILD RICE L",17.2972973,"2329800 1992"
2451900,1992,"BASS-PATTERSON L",62.4137931,"2451900 1992"
2496300,1992,"SHELL L",52.54901961,"2496300 1992"
2469800,1993,"HORSESHOE L",0.8,"2469800 1993"
2903800,1993,"BUSKEY BAY",21.66666667,"2903800 1993"
2903200,1993,"HART L",17.71428571,"2903200 1993"
2734200,1993,"JACKSON L",0,"2734200 1993"
2903700,1993,"L MILLICENT",19.21052632,"2903700 1993"
2903100,1993,"TWIN BEAR L",14.1025641,"2903100 1993"
2184900,1993,"HOLCOMBE FL",47.75308642,"2184900 1993"
2351400,1993,"LONG L",17.67857143,"2351400 1993"
2693700,1993,"BOND L",8.157894737,"2693700 1993"
2741600,1993,"LOWER EAU CLAIRE L",37.30769231,"2741600 1993"
672900,1993,"KEYES L",2.424242424,"672900 1993"
653700,1993,"PATTEN L",11.42857143,"653700 1993"
692400,1993,"BUTTERNUT L",3,"692400 1993"
376900,1993,"LILY L",1.176470588,"376900 1993"
2942300,1993,"GILE FL",108.778626,"2942300 1993"
2295200,1993,"TRUDE L",26.45390071,"2295200 1993"
417400,1993,"ARCHIBALD L",0,"417400 1993"
487500,1993,"MAIDEN L",0.178571429,"487500 1993"
439800,1993,"WHEELER L",0.434782609,"439800 1993"
1523600,1993,"BEARSKIN L",150,"1523600 1993"
972000,1993,"BIRD L",0,"972000 1993"
1596900,1993,"DAM L",55.45454545,"1596900 1993"
1589100,1993,"HASBROOK L",39.31818182,"1589100 1993"
1543300,1993,"KATHERINE L",34.76635514,"1543300 1993"
1543900,1993,"LITTLE TOMAHAWK L",0.434782609,"1543900 1993"
1595600,1993,"MUSKELLUNGE L",79.75,"1595600 1993"
1579900,1993,"PELICAN L",29.30769231,"1579900 1993"
1609100,1993,"PLANTING GROUND L",57.33333333,"1609100 1993"
1597000,1993,"SAND L",69.16666667,"1597000 1993"
1605800,1993,"SEVENMILE L",32.13114754,"1605800 1993"
1019500,1993,"SQUASH L",2.297297297,"1019500 1993"
2490500,1993,"PIPE L",2.463768116,"2490500 1993"
2240000,1993,"ELK L",19.28571429,"2240000 1993"
2239400,1993,"WILSON L",1.770833333,"2239400 1993"
2275100,1993,"CONNORS L",37.6,"2275100 1993"
2391200,1993,"GRINDSTONE L",33.04761905,"2391200 1993"
2704200,1993,"NELSON L",4.193548387,"2704200 1993"
2393200,1993,"SAND L",9.411764706,"2393200 1993"
2393500,1993,"SISSABAGAMA L",33.65853659,"2393500 1993"
2726100,1993,"SMITH L",0.444444444,"2726100 1993"
2395100,1993,"SQUAW L",0.333333333,"2395100 1993"
2046600,1993,"WINDIGO L",3.555555556,"2046600 1993"
2329600,1993,"ALDER L",7.692307692,"2329600 1993"
2338800,1993,"BIG CROOKED L",8.6,"2338800 1993"
2334700,1993,"BIG L (BOULDER JCT)",5.263157895,"2334700 1993"
1835300,1993,"BIG MUSKELLUNGE L",40.58823529,"1835300 1993"
1603700,1993,"CATFISH L",32.77233915,"1603700 1993"
2953500,1993,"CRAB L",9.666666667,"2953500 1993"
1603800,1993,"CRANBERRY L",49.13580247,"1603800 1993"
1599900,1993,"DUCK L",8.125,"1599900 1993"
1600200,1993,"EAGLE L",61.66666667,"1600200 1993"
2339900,1993,"ESCANABA L",219.44444445,"2339900 1993"
2343200,1993,"FISHTRAP L",4.642857143,"2343200 1993"
2958500,1993,"HARRIS L",25,"2958500 1993"
2344000,1993,"HIGH L",0.625,"2344000 1993"
1855900,1993,"JAG L",0,"1855900 1993"
2334300,1993,"LITTLE STAR L",9.210526316,"2334300 1993"
2339800,1993,"LOST CANOE L",36.75,"2339800 1993"
2329400,1993,"MANITOWISH L",17.5,"2329400 1993"
2310400,1993,"N TURTLE L",72.6,"2310400 1993"
1600100,1993,"OTTER L",8.888888889,"1600100 1993"
2327500,1993,"REST L",3.703703704,"2327500 1993"
2310200,1993,"S TURTLE L",7.741935484,"2310200 1993"
1623700,1993,"S TWIN L",0,"1623700 1993"
1880700,1993,"SHERMAN L",11.77685956,"1880700 1993"
1881900,1993,"SPARKLING L",0,"1881900 1993"
2329300,1993,"SPIDER L",2.727272727,"2329300 1993"
1593100,1993,"STAR L",7.692307692,"1593100 1993"
2328800,1993,"STONE L",2.413793105,"2328800 1993"
1603400,1993,"VOYAGEUR L",4.691729304,"1603400 1993"
2329800,1993,"WILD RICE L",13.24324324,"2329800 1993"
2336100,1993,"WOLF L",13.40909091,"2336100 1993"
1599600,1993,"YELLOW BIRCH L",4.324324324,"1599600 1993"
2451900,1993,"BASS-PATTERSON L",40.68965517,"2451900 1993"
2496300,1993,"SHELL L",12.25490196,"2496300 1993"
2403200,1994,"BEAR L",3.333333333,"2403200 1994"
2903800,1994,"BUSKEY BAY",11.66666667,"2903800 1994"
2903200,1994,"HART L",52.57142857,"2903200 1994"
2903700,1994,"L MILLICENT",17.63157895,"2903700 1994"
2882300,1994,"SISKIWIT L",33.5,"2882300 1994"
2903100,1994,"TWIN BEAR L",38.97435897,"2903100 1994"
2184900,1994,"HOLCOMBE FL",132.1238938,"2184900 1994"
2351400,1994,"LONG L",77.5,"2351400 1994"
2452400,1994,"BEAUREGARD L",7.916666667,"2452400 1994"
2866200,1994,"L MINNESUING",21.5942029,"2866200 1994"
692400,1994,"BUTTERNUT L",165,"692400 1994"
692900,1994,"FRANKLIN L",54.09090909,"692900 1994"
378400,1994,"ROBERTS L",45.55555556,"378400 1994"
439800,1994,"WHEELER L",24.41860465,"439800 1994"
1523600,1994,"BEARSKIN L",181.6071429,"1523600 1994"
1610700,1994,"BIG FORK L",58.02469136,"1610700 1994"
1613000,1994,"BIG L",64.54545455,"1613000 1994"
1612200,1994,"BIG STONE L",58.125,"1612200 1994"
1596900,1994,"DAM L",194.1558442,"1596900 1994"
1610500,1994,"ISLAND L",47,"1610500 1994"
1543300,1994,"KATHERINE L",151.682243,"1543300 1994"
1542300,1994,"KAWAGUESAGA L",26.75675676,"1542300 1994"
1610600,1994,"LITTLE FORK L",70.51282051,"1610600 1994"
1543900,1994,"LITTLE TOMAHAWK L",1.739130435,"1543900 1994"
1609000,1994,"LONG L",90.13333333,"1609000 1994"
1611700,1994,"MEDICINE L",49.16666667,"1611700 1994"
1542400,1994,"MINOCQUA L",28.90052356,"1542400 1994"
1610300,1994,"RANGE LINE L",43.88888889,"1610300 1994"
1610400,1994,"ROUND L",55.90909091,"1610400 1994"
1597000,1994,"SAND L",136.6666667,"1597000 1994"
1605800,1994,"SEVENMILE L",37.37704918,"1605800 1994"
1019500,1994,"SQUASH L",28.37837838,"1019500 1994"
1536300,1994,"SQUIRREL L",129.1366906,"1536300 1994"
1609600,1994,"TOWNLINE L",31.9047619,"1609600 1994"
1613500,1994,"WHITEFISH L",73.22580645,"1613500 1994"
2242500,1994,"SOLBERG L",76.0483871,"2242500 1994"
2391200,1994,"GRINDSTONE L",26.76190476,"2391200 1994"
2275300,1994,"L OF THE PINES",48.7755102,"2275300 1994"
2395500,1994,"LITTLE ROUND L",5.625,"2395500 1994"
2420600,1994,"MOOSE L",9.801980198,"2420600 1994"
2397400,1994,"RADISSON FL",0.886075949,"2397400 1994"
2393200,1994,"SAND L",8.039215686,"2393200 1994"
2046500,1994,"WINDFALL L",31.875,"2046500 1994"
968800,1994,"ANVIL L",19.16666667,"968800 1994"
1545600,1994,"BIG ARBOR VITAE L",55.38461538,"1545600 1994"
2338800,1994,"BIG CROOKED L",17.4,"2338800 1994"
2334700,1994,"BIG L (BOULDER JCT)",119.375,"2334700 1994"
1835300,1994,"BIG MUSKELLUNGE L",226.372549,"1835300 1994"
1629500,1994,"BIG PORTAGE L",100.4411765,"1629500 1994"
2338300,1994,"BOULDER L",183,"2338300 1994"
1603700,1994,"CATFISH L",146.460177,"1603700 1994"
2329000,1994,"CLEAR L",38.45070423,"2329000 1994"
2953500,1994,"CRAB L",18.5443038,"2953500 1994"
1603800,1994,"CRANBERRY L",132.1929825,"1603800 1994"
1600200,1994,"EAGLE L",161.25,"1600200 1994"
2339900,1994,"ESCANABA L",162.388250333333,"2339900 1994"
716800,1994,"KENTUCK L",0,"716800 1994"
1545300,1994,"LITTLE ARBOR VITAE L",51.26760563,"1545300 1994"
2339800,1994,"LOST CANOE L",92.5,"2339800 1994"
2954500,1994,"LYNX L",11.25,"2954500 1994"
2329400,1994,"MANITOWISH L",97.36842105,"2329400 1994"
2310400,1994,"N TURTLE L",126.6,"2310400 1994"
2328700,1994,"PAPOOSE L",63.78787879,"2328700 1994"
2956500,1994,"PRESQUE ISLE L",31.13636364,"2956500 1994"
2327500,1994,"REST L",92.59259259,"2327500 1994"
2310200,1994,"S TURTLE L",90.16129032,"2310200 1994"
1623700,1994,"S TWIN L",10,"1623700 1994"
1880700,1994,"SHERMAN L",14.09090909,"1880700 1994"
1593100,1994,"STAR L",65.04273504,"1593100 1994"
2962400,1994,"TENDERFOOT L",68.33333333,"2962400 1994"
2336100,1994,"WOLF L",64.54545455,"2336100 1994"
2451900,1994,"BASS-PATTERSON L",88.27586207,"2451900 1994"
1844000,1994,"DEEP L",0,"1844000 1994"
2496300,1994,"SHELL L",42.84313725,"2496300 1994"
2469800,1995,"HORSESHOE L",9.2,"2469800 1995"
2882300,1995,"SISKIWIT L",14.5,"2882300 1995"
2152800,1995,"L WISSOTA",160.6486486,"2152800 1995"
2351400,1995,"LONG L",44.71428571,"2351400 1995"
2866200,1995,"L MINNESUING",4.347826087,"2866200 1995"
2149900,1995,"DELLS POND",61.17732561,"2149900 1995"
692900,1995,"FRANKLIN L",29.09090909,"692900 1995"
376900,1995,"LILY L",4.117647059,"376900 1995"
2942300,1995,"GILE FL",45.94059406,"2942300 1995"
2949200,1995,"PINE L",18.66666667,"2949200 1995"
1515400,1995,"L MOHAWKSIN",17.52941176,"1515400 1995"
439800,1995,"WHEELER L",6.739130435,"439800 1995"
1523600,1995,"BEARSKIN L",264.4642857,"1523600 1995"
1610700,1995,"BIG FORK L",51.48148148,"1610700 1995"
1613000,1995,"BIG L",25,"1613000 1995"
1612200,1995,"BIG STONE L",188.9583333,"1612200 1995"
974200,1995,"BUFFALO L",1.818181818,"974200 1995"
977500,1995,"CLEAR L",20.57971014,"977500 1995"
1610800,1995,"FOURMILE L",51.03448276,"1610800 1995"
1569600,1995,"GEORGE L",31.45454545,"1569600 1995"
1610500,1995,"ISLAND L",74.31818182,"1610500 1995"
1543300,1995,"KATHERINE L",65.88785047,"1543300 1995"
1542300,1995,"KAWAGUESAGA L",15.4954955,"1542300 1995"
1610600,1995,"LITTLE FORK L",90.76923077,"1610600 1995"
1543900,1995,"LITTLE TOMAHAWK L",0,"1543900 1995"
